date,capacity,resistance,CCCT,CVCT,SOH
2016/9/15 0:00,1.031384485,0.09238857,6003.659348,2174.701492,0.760911739
2016/9/16 0:00,1.030364006,0.091495417,5994.659453,2175.701443,0.760913191
2016/9/17 0:00,1.025377354,0.091578141,5986.675153,2174.732673,0.751750284
2016/9/18 0:00,1.025316924,0.093114808,5980.737662,2167.592598,0.760910606
2016/9/19 0:00,1.024726664,0.091495417,5980.801457,2167.014709,0.751763982
2016/9/20 0:00,1.023678922,0.092305116,5966.659982,2177.701601,0.75174552
2016/9/21 0:00,1.023080049,0.090849862,5955.191327,2181.310792,0.760928463
2016/9/22 0:00,1.022644748,0.091661021,5946.269376,2185.216945,0.760928502
2016/9/23 0:00,1.02209035,0.0939245,5937.488228,2190.169928,0.76091645
2016/9/24 0:00,1.021515457,0.091661021,5930.285094,2190.372996,0.760910409
2016/9/25 0:00,1.016603677,0.092305116,5924.003911,2188.873014,0.751748718
2016/9/26 0:00,1.021017053,0.090120256,5921.488715,2190.842127,0.760952662
2016/9/27 0:00,1.015750462,0.093114808,5919.207768,2190.919901,0.751751238
2016/9/28 0:00,1.015133512,0.092221804,5908.847746,2189.779098,0.751750235
2016/9/29 0:00,1.014788483,0.092305116,5898.972967,2195.16986,0.751753222
2016/9/30 0:00,1.00553917,0.094009422,5865.033879,2265.869747,0.742534878
2016/10/1 0:00,1.004114978,0.09255594,5789.656191,2299.290832,0.751666617
2016/10/2 0:00,0.998737579,0.094734199,5772.656679,2313.024887,0.751683183
2016/10/3 0:00,0.997843762,0.09626662,5758.641031,2315.228173,0.751692216
2016/10/5 0:00,1.015518543,0.092305116,3954.826842,2218.207348,0.75171345
2016/10/6 0:00,1.014263594,0.093839727,5913.55331,2217.348202,0.751726926
2016/10/7 0:00,1.022954003,0.090685725,5899.74222,2214.817269,0.742640775
2016/10/8 0:00,1.023095879,0.090603873,5925.887394,2124.320943,0.742628061
2016/10/9 0:00,1.013637451,0.093114808,5979.937105,2106.025194,0.751749747
2016/10/10 0:00,1.042110101,0.090767719,5866.305092,2224.567376,0.742571178
2016/10/11 0:00,1.041562374,0.091412842,5227.063339,2176.239706,0.760921929
2016/10/12 0:00,1.04968097,0.088176988,6070.661371,2208.973237,0.751819976
2016/10/13 0:00,1.050218967,0.08744695,6128.18413,2069.275289,0.761009069
2016/10/14 0:00,1.034513942,0.089227542,6171.219154,2043.761057,0.751734324
2016/10/15 0:00,1.034205858,0.091578141,6110.982641,2192.424889,0.760895926
2016/10/16 0:00,1.034671846,0.090767719,6011.927361,2228.160316,0.760903108
2016/10/17 0:00,1.033362148,0.090849862,6017.83364,2179.880054,0.760932387
2016/10/18 0:00,1.032349956,0.092305116,6018.834503,2195.864449,0.760879313
2016/10/19 0:00,1.041169381,0.090522178,5978.271291,2251.784887,0.76098321
2016/10/20 0:00,1.041413811,0.089066342,6033.135473,2108.69615,0.760998665
2016/10/21 0:00,1.031678125,0.092221804,6097.250047,2073.416497,0.760920498
2016/10/22 0:00,1.025124551,0.089227542,6068.611488,2138.740838,0.751722189
2016/10/23 0:00,1.0237632,0.09238857,5959.59723,2238.363492,0.760899075
2016/10/24 0:00,1.023033828,0.091578141,5938.757257,2230.801351,0.760917109
2016/10/25 0:00,1.016824986,0.092305116,5923.710362,2233.785954,0.751815786
2016/10/26 0:00,1.03089167,0.091495417,5911.02291,2245.832352,0.751877116
2016/10/27 0:00,1.031329277,0.090603873,5924.242686,2169.257752,0.742729403
2016/10/28 0:00,1.021634639,0.089876033,6017.750368,2094.791359,0.742671068
2016/10/29 0:00,1.013692987,0.093755119,6029.065612,2060.526604,0.75179775
2016/10/30 0:00,1.01405069,0.092305116,5871.91476,2271.035074,0.751753852
2016/11/1 0:00,1.014495475,0.094648689,5853.492371,2286.28505,0.751769347
2016/11/2 0:00,1.021236116,0.090522178,5805.038971,2298.440906,0.742631195
2016/11/3 0:00,1.021451952,0.090603873,5914.607514,2134.336585,0.74265978
2016/11/4 0:00,1.021308149,0.089146867,5945.25112,2108.728399,0.742643085
2016/11/5 0:00,1.021086871,0.089794911,5950.267826,2100.478804,0.742676537
2016/11/6 0:00,1.020821496,0.090440623,5951.237698,2088.760682,0.742695051
2016/11/7 0:00,1.020985153,0.089146867,5952.316882,2080.198603,0.733537805
2016/11/8 0:00,1.020792862,0.089794911,5954.506129,2072.324316,0.733522861
2016/11/9 0:00,1.020496332,0.088416383,5959.116835,2062.012159,0.733526966
2016/11/10 0:00,1.019993246,0.089146867,5960.992807,2052.450521,0.733541
2016/11/11 0:00,1.015980809,0.089876033,5956.742932,2056.981238,0.733541358
2016/11/12 0:00,1.015687961,0.08898595,5952.258861,2057.715844,0.733524586
2016/11/13 0:00,1.015556833,0.08898595,5949.649775,2056.216316,0.733524614
2016/11/14 0:00,1.015508283,0.087526016,5947.634328,2048.388025,0.733551772
2016/11/15 0:00,1.015482734,0.089794911,5948.213296,2052.028886,0.73355216
2016/11/16 0:00,1.015929979,0.088336438,5948.354549,2050.591695,0.733564422
2016/11/17 0:00,1.019976881,0.089066342,5949.18365,2038.560725,0.733594449
2016/11/19 0:00,0.998209455,0.092305116,5892.125757,2223.006109,0.733462557
2016/11/20 0:00,0.996540209,0.090849862,5758.854572,2238.223777,0.733444163
2016/11/21 0:00,0.996021494,0.093114808,5765.964251,2240.426876,0.742604555
2016/11/22 0:00,0.994604208,0.093198992,5742.838513,2253.395244,0.733401837
2016/11/23 0:00,1.004795305,0.090767719,5714.400234,2305.175254,0.733501048
2016/11/24 0:00,1.005341906,0.089146867,5768.484448,2151.743376,0.733522706
2016/11/25 0:00,0.989225445,0.090038702,5848.16055,2115.994711,0.733400388
2016/11/26 0:00,0.987830348,0.093114808,5819.911796,2187.28727,0.733380889
2016/11/27 0:00,0.995296661,0.093198992,5680.759231,2302.237746,0.733402007
2016/11/29 0:00,1.004959506,0.089876033,5846.326987,2190.071261,0.724341423
2016/11/30 0:00,0.98880227,0.09238857,5844.519777,2141.229004,0.733417174
2016/12/1 0:00,0.994025599,0.091744043,5770.65251,2296.316552,0.733433787
2016/12/2 0:00,0.994377146,0.093114808,5685.322499,2311.441137,0.733436912
2016/12/3 0:00,0.993822862,0.093114808,5710.479831,2268.192081,0.733425958
2016/12/4 0:00,0.994604013,0.09238857,5710.573581,2272.098547,0.742598679
2016/12/5 0:00,1.0029174,0.090685725,5702.245335,2278.973369,0.733521361
2016/12/6 0:00,1.003949833,0.090767719,5764.564689,2169.087475,0.72435775
2016/12/7 0:00,0.989122408,0.091578141,5827.021256,2124.995185,0.733453619
2016/12/8 0:00,0.988369608,0.09328334,5803.66279,2199.037611,0.733433329
2016/12/10 0:00,0.988344279,0.093839727,5719.823864,2315.285352,0.733429466
2016/12/11 0:00,0.996608939,0.092305116,5675.77759,2283.989035,0.733520581
2016/12/12 0:00,1.002802835,0.089957289,5679.948593,2311.317643,0.724310027
2016/12/13 0:00,1.003350892,0.090603873,5808.864203,2130.041853,0.724314822
2016/12/14 0:00,0.987069291,0.09238857,5836.024501,2101.871285,0.733396363
2016/12/15 0:00,0.988744929,0.092305116,5766.264956,2256.443046,0.733385771
2016/12/16 0:00,0.995114008,0.093839727,5681.620999,2264.958427,0.742635611
2016/12/18 0:00,1.003696885,0.091330417,5867.121767,2084.560744,0.724387608
2016/12/19 0:00,1.003872604,0.090685725,5846.888201,2069.717191,0.724380177
2016/12/20 0:00,1.004058067,0.089794911,5851.389124,2063.248596,0.724407185
2016/12/21 0:00,1.004254427,0.089957289,5854.405925,2060.842737,0.724419578
2016/12/22 0:00,1.004406299,0.090603873,5858.812745,2058.108792,0.724416656
2016/12/23 0:00,1.005054048,0.089066342,5862.829043,2047.531083,0.724407854
2016/12/24 0:00,1.005266705,0.08898595,5868.408111,2047.906312,0.724428805
2016/12/25 0:00,1.005370895,0.089794911,5880.300879,2029.016523,0.724423078
2016/12/26 0:00,1.00539994,0.089066342,5883.254241,2025.782276,0.724401761
2016/12/27 0:00,1.005700273,0.088336438,5883.94204,2026.235464,0.724411064
2016/12/28 0:00,1.005801999,0.088336438,5886.239205,2030.141334,0.724419869
2016/12/29 0:00,1.005855574,0.08898595,5890.333426,2022.860676,0.724421452
2016/12/30 0:00,1.005880827,0.089876033,5892.505329,2015.220293,0.72440066
2016/12/31 0:00,1.00601995,0.08898595,5892.896585,2015.517311,0.724484761
2017/1/1 0:00,1.005986302,0.089876033,5896.600649,2007.767466,0.724474009
2017/1/2 0:00,1.005987602,0.088256642,5900.428757,2009.142572,0.724477313
2017/1/3 0:00,1.005969613,0.08898595,5899.819447,2013.830029,0.724480325
2017/1/4 0:00,0.996330957,0.090685725,5900.39788,2006.986526,0.724408653
2017/1/5 0:00,0.994821745,0.092305116,5892.288612,2024.184261,0.733555075
2017/1/6 0:00,0.994521028,0.093114808,5752.64083,2199.272978,0.733529165
2017/1/7 0:00,0.988384346,0.093114808,5750.766376,2172.835922,0.724286103
2017/1/8 0:00,0.987131133,0.092305116,5732.875848,2206.61653,0.733456622
2017/1/9 0:00,0.996188667,0.09294688,5694.248397,2238.084021,0.724337
2017/1/10 0:00,1.001626754,0.089876033,5679.700382,2244.461348,0.724375093
2017/1/11 0:00,0.997317645,0.091495417,5799.525303,2101.106592,0.724355735
2017/1/12 0:00,0.986896635,0.0939245,5825.638414,2074.04547,0.733447413
2017/1/13 0:00,1.02672174,0.093198992,5740.625619,2235.881293,0.74253773
2017/1/14 0:00,1.032906029,0.091495417,6134.931065,2442.788587,0.76093321
2017/1/15 0:00,1.034320311,0.090685725,5925.965099,2415.882547,0.75178516
2017/1/16 0:00,1.034823915,0.091330417,6003.175641,2239.388753,0.751815474
2017/1/17 0:00,1.034883664,0.089146867,6020.646171,2213.78028,0.751815567
2017/1/18 0:00,1.034729272,0.092138648,6029.272256,2201.015232,0.75184254
2017/1/19 0:00,1.034700333,0.089146867,6032.507701,2180.343985,0.751848959
2017/1/20 0:00,1.034815043,0.089876033,6035.461547,2169.860134,0.751863963
2017/1/21 0:00,1.034575276,0.090603873,6038.136795,2163.563726,0.751843234
2017/1/22 0:00,1.034186764,0.089876033,6042.979724,2147.157978,0.751842645
2017/1/23 0:00,1.033809756,0.087526016,6041.854835,2144.298857,0.751882468
2017/1/24 0:00,1.033089976,0.089066342,6041.027953,2133.049404,0.751865694
2017/1/25 0:00,1.032852285,0.090603873,6033.730943,2135.767901,0.751854585
2017/1/26 0:00,1.032568951,0.087526016,6025.480947,2132.625667,0.742683053
2017/1/27 0:00,1.032250894,0.091248132,6035.373609,2110.597035,0.742716556
2017/1/28 0:00,1.032131119,0.089876033,6024.88892,2119.458906,0.742695082
2017/1/30 0:00,1.022828694,0.090685725,6043.564073,2114.41085,0.751787881
2017/1/31 0:00,1.0139823,0.093198992,6020.111119,2066.972831,0.751736247
2017/2/1 0:00,1.014445993,0.093114808,5858.611905,2334.025785,0.751753004
2017/2/2 0:00,1.013516961,0.095285662,5819.939618,2322.870249,0.751751947
2017/2/3 0:00,1.007194748,0.093198992,5834.768899,2316.711679,0.742556436
2017/2/4 0:00,1.015550963,0.092221804,5807.315214,2341.181739,0.742653809
2017/2/5 0:00,1.021081419,0.091495417,5792.377201,2329.793358,0.742678232
2017/2/6 0:00,1.015078869,0.091578141,5900.822809,2192.500544,0.733480167
2017/2/7 0:00,1.005128281,0.0939245,5919.434087,2172.142056,0.742563958
2017/2/9 0:00,0.999107683,0.094009422,5772.096817,2374.150381,0.742564039
2017/2/10 0:00,0.997610954,0.094009422,5743.878817,2366.572436,0.742548874
2017/2/11 0:00,1.007006829,0.093114808,5715.42561,2407.180539,0.742652352
2017/2/12 0:00,1.00764634,0.091578141,5765.351438,2259.826383,0.742657027
2017/2/13 0:00,0.998219178,0.093198992,5833.525968,2224.468279,0.742538355
2017/2/14 0:00,0.995885437,0.094734199,5812.198675,2285.808295,0.742560691
2017/2/15 0:00,0.995310927,0.095543891,5687.487238,2441.960721,0.733384095
2017/2/16 0:00,0.989817508,0.09626662,5679.799982,2397.133992,0.733369094
2017/2/17 0:00,0.988537619,0.09490566,5655.034828,2416.961576,0.742523133
2017/2/18 0:00,0.997985701,0.094819844,5639.566173,2450.648427,0.742614396
2017/2/19 0:00,1.003679111,0.0939245,5670.816386,2351.761347,0.742634274
2017/2/20 0:00,0.996413427,0.091495417,5765.69638,2264.795129,0.724254533
2017/2/21 0:00,0.986898172,0.095371582,5785.526146,2236.809089,0.733399172
2017/2/22 0:00,0.987088478,0.096179813,5658.801318,2439.226851,0.742538084
2017/2/23 0:00,0.986731329,0.094734199,5604.566629,2442.820259,0.742542865
2017/2/24 0:00,0.986320118,0.094734199,5607.942779,2432.992407,0.733372206
2017/2/25 0:00,0.989053922,0.096353583,5601.176307,2442.648531,0.742612595
2017/2/26 0:00,0.995421823,0.09238857,5583.910174,2477.007222,0.742616003
2017/2/27 0:00,0.99569694,0.093198992,5702.367887,2288.684939,0.733454446
2017/2/28 0:00,0.979523569,0.095543891,5726.791227,2264.154597,0.733391551
2017/3/1 0:00,0.978796027,0.095543891,5662.366691,2408.883506,0.733412637
2017/3/2 0:00,0.988936765,0.096353583,5547.285557,2488.912906,0.751716466
2017/3/3 0:00,0.996628739,0.093198992,5519.53344,2565.568285,0.74261431
2017/3/4 0:00,0.996920455,0.09328334,5690.053807,2341.73023,0.733445252
2017/3/5 0:00,0.996858361,0.094009422,5732.289513,2302.340738,0.733448088
2017/3/6 0:00,0.996821732,0.0939245,5742.399743,2278.794705,0.733472523
2017/3/7 0:00,0.996884636,0.093755119,5746.525557,2262.998375,0.733469393
2017/3/8 0:00,0.996836194,0.092305116,5751.682596,2244.20206,0.733461981
2017/3/9 0:00,0.996811157,0.093030766,5757.996074,2235.343024,0.733492174
2017/3/10 0:00,0.996588764,0.091661021,5761.512133,2218.203152,0.733507528
2017/3/11 0:00,0.996391104,0.091578141,5761.840967,2215.562565,0.733518095
2017/3/12 0:00,0.996212768,0.092305116,5760.419481,2207.812906,0.733502522
2017/3/13 0:00,0.996031237,0.093114808,5760.841551,2203.891163,0.733521863
2017/3/14 0:00,0.995919111,0.091495417,5759.138836,2203.625742,0.73352273
2017/3/15 0:00,0.995840953,0.091578141,5757.638946,2204.735166,0.72434758
2017/3/16 0:00,0.99585357,0.092221804,5758.373892,2197.92298,0.724344695
2017/3/17 0:00,0.995717475,0.092305116,5760.7964,2193.826581,0.724356667
2017/3/18 0:00,0.995650216,0.093114808,5762.578245,2181.439284,0.724353524
2017/3/19 0:00,0.995422901,0.090685725,5764.219126,2183.392654,0.724308624
2017/3/20 0:00,0.978968293,0.094734199,5763.406879,2183.736377,0.724180657
2017/3/21 0:00,0.977751225,0.094819844,5680.400902,2356.963226,0.73333591
2017/3/22 0:00,0.977572073,0.095457658,5560.739545,2441.758041,0.733388712
2017/3/23 0:00,0.986315738,0.094009422,5505.146408,2492.444326,0.733442245
2017/3/24 0:00,0.987101794,0.091661021,5574.945162,2327.558971,0.73347711
2017/3/25 0:00,0.978350763,0.0939245,5666.620261,2277.591966,0.724249568
2017/3/26 0:00,0.970441705,0.0940945,5527.412501,2485.50685,0.724216444
2017/3/27 0:00,0.970365392,0.095716819,5497.193257,2483.741527,0.733387069
2017/3/28 0:00,0.969981068,0.096527979,5488.365301,2505.428629,0.73337336
2017/3/29 0:00,0.978424532,0.095543891,5495.287293,2479.72599,0.733435943
2017/3/30 0:00,0.979639316,0.095457658,5480.474627,2522.83558,0.733435752
2017/3/31 0:00,0.985294717,0.093198992,5612.182223,2323.903076,0.724330443
2017/4/1 0:00,0.968932705,0.097884543,5630.605082,2299.669765,0.724207046
2017/4/2 0:00,0.968343483,0.097251125,5563.741182,2464.445114,0.724222375
2017/4/3 0:00,0.968214288,0.097972974,5448.349014,2538.177875,0.724202725
2017/4/4 0:00,0.968504463,0.097251125,5455.772165,2506.350207,0.7242254
2017/4/5 0:00,0.968478617,0.097163275,5444.943279,2537.927746,0.724187694
2017/4/6 0:00,0.977820133,0.094009422,5450.38102,2534.256013,0.733447887
2017/4/7 0:00,0.978414496,0.092472181,5523.61824,2381.729724,0.724298718
2017/4/8 0:00,0.969279879,0.095630273,5595.77648,2341.277993,0.724210392
2017/4/9 0:00,0.962305415,0.097163275,5596.105991,2351.869322,0.724174231
2017/4/10 0:00,0.962519033,0.096440703,5456.208886,2541.943328,0.724222191
2017/4/11 0:00,0.961963037,0.095630273,5436.959605,2539.459455,0.724199824
2017/4/12 0:00,0.961012834,0.096527979,5434.959609,2539.209389,0.724198187
2017/4/13 0:00,0.970035237,0.095630273,5428.178577,2535.912267,0.733422221
2017/4/14 0:00,0.976620126,0.094009422,5403.506317,2569.881661,0.724293957
2017/4/15 0:00,0.97116094,0.094009422,5542.587598,2386.354731,0.724307561
2017/4/16 0:00,0.960203022,0.097163275,5573.307525,2358.511696,0.72419821
2017/4/17 0:00,0.960370891,0.097251125,5473.615962,2535.052733,0.724211575
2017/4/18 0:00,0.9625218,0.097796284,5390.334418,2581.517974,0.724179878
2017/4/19 0:00,0.961954966,0.097972974,5380.725223,2620.113687,0.733368845
2017/4/20 0:00,0.971186511,0.095630273,5416.177477,2603.441982,0.733432648
2017/4/21 0:00,0.976562259,0.094009422,5479.194561,2444.462209,0.724278824
2017/4/22 0:00,0.976611399,0.095543891,5548.149627,2397.541745,0.72426977
2017/4/23 0:00,0.976663422,0.09328334,5563.199573,2378.261044,0.724295468
2017/4/24 0:00,0.976685726,0.093198992,5568.650853,2367.620892,0.724288091
2017/4/25 0:00,0.977403679,0.092305116,5571.885659,2356.980715,0.724304818
2017/4/26 0:00,0.977598337,0.0939245,5585.964459,2330.340857,0.724318357
2017/4/27 0:00,0.977758575,0.091495417,5602.324724,2307.81011,0.724333518
2017/4/28 0:00,0.977844824,0.094648689,5609.200245,2297.310638,0.724327502
2017/4/29 0:00,0.977905972,0.093030766,5614.341836,2292.920182,0.724323881
2017/4/30 0:00,0.977996177,0.09456335,5618.685986,2287.123944,0.724348781
2017/5/1 0:00,0.978002101,0.09238857,5621.264342,2277.030308,0.724335273
2017/5/2 0:00,0.978086254,0.092221804,5624.608349,2268.405692,0.724316736
2017/5/3 0:00,0.978253092,0.092305116,5626.530843,2268.483846,0.724404695
2017/5/4 0:00,0.978530033,0.093114808,5631.062218,2255.968829,0.71527596
2017/5/5 0:00,0.978345954,0.091578141,5641.15658,2237.313161,0.715244581
2017/5/6 0:00,0.978335443,0.09238857,5640.907013,2243.297522,0.715244653
2017/5/7 0:00,0.968181861,0.095457658,5641.329386,2236.73528,0.715148234
2017/5/8 0:00,0.960875437,0.096353583,5642.048456,2214.076617,0.71511499
2017/5/9 0:00,0.96095834,0.095716819,5460.132083,2483.538482,0.724263028
2017/5/10 0:00,0.960850061,0.095716819,5431.522515,2488.647722,0.724291633
2017/5/11 0:00,0.960041545,0.096440703,5433.897365,2493.632093,0.715119225
2017/5/12 0:00,0.968387629,0.094819844,5427.366384,2495.585147,0.72434669
2017/5/13 0:00,0.970099277,0.094009422,5398.540526,2562.95999,0.724341941
2017/5/15 0:00,0.959780085,0.097163275,5529.85608,2483.445202,0.715108934
2017/5/16 0:00,0.960119022,0.096440703,5411.585231,2546.240434,0.715051562
2017/5/17 0:00,0.959215271,0.095630273,5416.882923,2508.351151,0.715042737
2017/5/18 0:00,0.953110967,0.097251125,5402.632656,2538.897594,0.71503665
2017/5/19 0:00,0.968342289,0.095457658,5379.476976,2560.568509,0.724287859
2017/5/20 0:00,0.969640801,0.095543891,5416.274079,2456.525877,0.724309217
2017/5/21 0:00,0.962179864,0.0939245,5528.060523,2367.293962,0.705932556
2017/5/22 0:00,0.953404172,0.09626662,5555.46812,2331.186014,0.715054501
2017/5/23 0:00,0.959040336,0.09626662,5423.399408,2518.897589,0.715053013
2017/5/24 0:00,0.959370437,0.097075582,5386.070858,2526.74147,0.715063555
2017/5/25 0:00,0.959004486,0.097884543,5394.867723,2526.647834,0.715035007
2017/5/26 0:00,0.961072132,0.095630273,5394.070827,2545.334616,0.733376983
2017/5/27 0:00,0.968796069,0.093198992,5390.086543,2546.91265,0.724239729
2017/5/28 0:00,0.969519399,0.096093163,5503.888317,2386.903116,0.715101613
2017/5/29 0:00,0.959684994,0.094648689,5546.139946,2347.420242,0.714986178
2017/5/30 0:00,0.958761633,0.097163275,5501.342826,2455.555327,0.714982532
2017/5/31 0:00,0.95886018,0.096353583,5398.305489,2543.381579,0.714994326
2017/6/1 0:00,0.953386024,0.097075582,5389.38327,2538.428724,0.715045729
2017/6/2 0:00,0.952863292,0.096353583,5388.914672,2548.443853,0.724219188
2017/6/3 0:00,0.96035353,0.095630273,5373.492234,2565.302637,0.715132243
2017/6/4 0:00,0.95213652,0.096440703,5399.132942,2495.386041,0.72421631
2017/6/5 0:00,0.951568201,0.097884543,5379.023308,2599.067405,0.715004945
2017/6/6 0:00,0.959637435,0.096527979,5334.366778,2624.269979,0.724182948
2017/6/7 0:00,0.959228937,0.096440703,5313.383217,2684.081579,0.724208746
2017/6/8 0:00,0.953321749,0.097163275,5381.850857,2603.520668,0.724191875
2017/6/9 0:00,0.962193091,0.095630273,5358.881875,2626.441674,0.724272378
2017/6/10 0:00,0.967648058,0.094819844,5406.72678,2490.930268,0.724274023
2017/6/11 0:00,0.967903911,0.094819844,5478.760435,2442.697594,0.715141327
2017/6/12 0:00,0.968051353,0.096353583,5495.651945,2417.445783,0.715136207
2017/6/13 0:00,0.968137459,0.094819844,5505.323053,2402.573797,0.715137027
2017/6/14 0:00,0.968288035,0.094009422,5511.715729,2392.746027,0.715147121
